SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-1.2367242199587352,-1.477726143066649,-0.9917627702680958,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.5322605130033284,0.006258578081699082,0.9898003401210647,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1,0.47353105628253944,-1.5093002860698053,-0.6320340735386488,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,-1.1552834925186746,-1.4594463760648215,-0.9780857118286369,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.3286586944031769,0.37850110611891075,1.1690580447646832,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1,1.5729808767233588,1.1595456961969886,2.1624978024462873,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
0,1.2879383306831464,-0.3626603559551803,0.49416139009241333,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.1779947632379461,0.9169233341727343,0.14255068933993556,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
1,-0.6666391278783103,1.0515288911861906,-0.30821868509861977,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.5322605130033284,1.6431286232453304,2.401912504451848,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.26992923768238775,0.5563133851366857,0.36508966601293874,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,-0.5444780367182193,-0.6567984249845842,-0.6238278384749735,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.125056875803025,1.3356961782145975,1.74578871547632,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0.758573602322752,0.8504514541660894,1.030081483202439,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False
1,0.9621754209229036,1.5201556452330371,1.7028824595654368,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False
0,1.369379058123207,1.3373579752147637,2.1413204216368023,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,1.0436161483629645,-0.3078210549496983,0.39138491385138235,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.4915401492832983,-0.18817167093773737,0.8183738544226202,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,-0.21871512695797646,-0.28621769394753876,-0.3708022573449828,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-1.2774445836787656,-0.5371490409726233,-0.9843948065281293,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.0738427650786138,-1.4876969250676457,-0.9576583632561547,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.0331224013585834,-1.3198554280508674,-0.9220318319985318,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.9924020376385531,0.16412929309748078,-0.7583924457019083,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.7073594915983407,0.1574821050968162,-0.5331401171126899,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0,-0.9516816739185228,-1.4744025490663168,-0.9256275747818088,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.8295205827584317,0.08270124008934066,-0.6386299452699363,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.30015585439803716,0.2089978121019659,-0.19505205639793516,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,-0.1779947632379461,0.5413572121351905,-0.023250554580989524,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.6771328748826912,1.1927816362003112,1.1638519386490183,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1.002895784642934,-0.6617838159850825,0.12933688610568397,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8702409464784621,-1.4694171580658184,-0.9242378091661865,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0.18848851024232702,1.0133075601823696,0.4563509414388124,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.3106496014024181,1.2143849972024705,0.8088440330583523,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.880734693482843,-0.6501512369839195,0.07974651937680714,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.8295205827584317,0.6743009721484804,-0.5647297101535048,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,-1.1552834925186746,-0.31446824295036285,-0.9006117937006048,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,1.369379058123207,1.2758714862086173,2.096340547188324,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1.5322605130033284,-0.17487729493640844,0.8228299283012828,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.2774445836787656,0.33695618111475767,-0.9727913666262656,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.0436161483629645,1.2791950802089493,1.6491227959896924,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
1,0.5956921474426305,0.7075369121518029,0.6996481632594459,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,-1.1552834925186746,0.46823814412788106,-0.8766548816598752,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.002895784642934,-0.18152448293707302,0.43879136318428114,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,-0.7073594915983407,0.9717626351782166,-0.341639239188588,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.3408762181180675,0.8238627021634315,-0.009022001849616901,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,-0.5037576729981889,-1.5093002860698053,-0.81446838530369,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1.1657772395230555,1.114677177192503,1.6706972526893553,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,-0.6666391278783103,-0.4922805219681379,-0.6483803643509699,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,1.0947356131905097,2.025043365129725,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False
1,-0.748079855318371,-0.8329489070021932,-0.7003752461925905,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,-1.2367242199587352,-0.6219006879810957,-0.9703868515135221,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
